"idComponente";"idServidor";"horario";"valorLido";"unidadeMedida"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:58:16";46.3;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:58:11";17.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:58:05";50.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:58:00";17.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:57:55";42.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:57:50";32.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:57:45";13.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:57:40";26.8;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:57:35";39.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:57:30";25.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:57:25";42.1;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:57:20";20.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:57:15";38.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:57:10";55.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:57:05";27.9;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:56:59";22.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:56:54";22.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:56:49";24.4;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:56:44";21.1;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:56:39";23.8;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:56:34";25.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:56:29";17.9;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:56:24";30.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:56:19";20.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:56:14";15.8;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:56:09";30.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:56:04";40.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:55:58";17.9;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:55:53";23.8;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:55:48";17.9;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:55:43";38.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:55:38";38.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:55:33";35.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:55:28";34.2;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:55:23";22.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:55:18";22.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:55:13";64.1;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:55:08";25.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:55:03";38.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:54:58";24.3;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:54:52";17.9;"%"
